77 648 3 845 12 1849 64 10 4153 51 0 788 6 105 3809 77 21 148 0 646 60 58 169 1140 41 17 56 19 14 0 788 6 1557 41 27 1849 28 21 667 26 0 401 20 521 26 7915 1558 717 26 1649 1 147 1424 10 421 4 45 10 32 6 2 112 486 1138 4 108 148 20 38 22 1849 1 3341 100 101 11 35 17 115 21 0 788 6 1557 41 252 312 8 6 2 1907 5 1211 766 1211 11 28 133 3 104 232 43 11 3 104 34 4209 677 6 12 2026 3 102 1537 3502 1 329 1539 812 275 1636 332 133 1078 1211 75 3 68 377 0 636 47 4932 983 1118 77 121 4 19 4 154 84 141 26 0 9849 434 2157 677 1 237 296 270 2157 677 1 320 6 27 76 311 90 15 38 0 1211 15 103 151 1 341 1 1137 1 8 6 9 129 40 2798 5795 2435 1 1675 7089 9 2439 32 28 68 2 1160 345 7829 1 1160 5030 9 0 352 27 164 6799 244 553 763 15 4 45 10 1 117 252 312 763 9 168 318 100 150 2339 11 244 553 27 8 6 1338 4 49 4 58 788 1 21 30 9850 1 9 168 3 1050 11 1 88 5 38 12 956 22 2 33 53 32 28 449 5 100 27 8 6 2 74 2061 9 157 14 93 305 8 186 5 87 23 39 392 159 47 52 1120 339 8 6 33 4 146 7194 1 5881 9851 0 489 1730 1 52 40 374 3675 2629 1764 13 69 3 30 64 176 444 15 2179 1 15 218 134 108 148 15 45 59 1849 550	5
1067 23 869 82 165 22 3 845 170 1502 1067 1015 46 1143 1 8 6 0 869 1067 3 19 165 22 10 12 669 38 0 1067 28 567 1 2407 3 218 19 699 2 331 5 1317 110 1 845 3988 4417 3988 4417 1067 23 81 144 244 636 28 869 11 246 11 464 18 0 4418 9 2 396 10 2 3329	1
32 23 153 116 249 4 49 4 10 237 296 415 1604 1118 7 271 89 628 1 763 2 1355 4 45 175 58 750 24 187 53 3 109 32 12 258 1 3 90 52 1355 64 79 8 6 27 1501 17 85 19 25 2127 172	3
16 7 2 33 507 599 32 23 129 817 2 199 507 190 1 2 74 507 190 32 7 2 74 166 5 511 14 15 61 412 2 2074 35 15 132 32 7 341 9 0 851 1 31 80 320 11 1835 9 0 162 355 7 89 76 874 9 0 2860 937 856 120 3002 4 78 3605 851 0 67 182 11 56 108 16 507 599 116 56 30 35 8 22 1491 27 15 103 134 26 119 1 35 8 22 65 4120 1361 9 0 200 9852	4
3 97 0 80 2903 1426 1117 14 2 1847 75 816 9 12 734 15 68 45 2 585 686 63 7 81 0 853 227 6 606 210 31 80 843 1836 21 75 113 2 74 826 5 660 1 2 125 744 5 736 35 15 72 736 10 59 1426 308 9 55 453 736 18 0 141 36 2 166 816 86 9 2 0 3656 349 11 683 14 3 307 2 3324 9853 4880 4 12 8 6 322 14 2826 3 198 9854 48 163 187 166 47 0 74 1479 3409 34 2 735 10 38 289 256 496 35 77 10 0 177 1 1818 2 1426	3
27 440 12 194 356 24 72 0 350 422 1 1020 809 0 453 328 362 422 7 27 25 75 20 23 2050 42	5
77 21 2 248 3292 14 3 72 2 25 5399 16 24 73 0 2320 1165 493 47 2 2132 1215 248 379 1156 13 4550 438 3749 18 0 1234 5 4526 1 1657 0 248 7 89 25 47 60 3 19 1436 0 7 124 185 8 743 4 30 31 80 162 1323 2047 9 16 399 40 76 112 11 926 332 37 132 4 134 70 65 432	4
1174 36 1031 4 154 264 1265 476 13 16 1749 63 7 381 5241 392 47 58 848 360 120 4 793 145 91 1122 3478 5797 5 0 1749 23 11 8 7 40 1 9855 13 360 2052 10 505 5359 1389 16 3989 9856 0 23 13 345 1 1029 481 15 859 792 452 311 3085 293 210 133 1749 29 9857 59 1113 1352 4 2904 3726 851 340 282 1461 2178 2672 205 5038 2363 7320 130 5157 0 68 3057 48 175 0 2584 5 742 1 43 61 49 143 2 1271 47 0 914 14 140 19 0 3550 4 616 0 3537 18 0 2584 40 1323 2267 1265 13 1938 185 571 159 61 1198 0 1366 2584 5 742 7 9855 13 1060 1 1151 4707 0 2327 2859 47 0 5477 4 0 343 7 2 8379 4 0 6239 147 0 520 10 0 7321 2982 2 40 612 1 522 1073 89 961 286 0 1151 10 8380 7 538 1 0 4493 5 0 2356 23 276 9 0 1881 4 5329 122 0 3127 5927 138 11 36 605 137 1394 17 23 1075 0 3196 94 65 63 7 2 235 484 164 2051 19 62 2520 54 0 986 5 314 1231 149 0 1749 129 203 11 3 66 34 54 0 1749 43 0 78 6475 105 0 8381 18 0 7321 4984 123 54 58 1520 36 39 518 27 2363 179 36 342 6388 1 73 6937 0 291 5 16 8168 47 7322 13 2588 123 54 1631 5 2013 3138 44 808 1657 4 368 0 483 10 1 905 2 903 5 0 9858 16 56 4245 5 346 9 1891 4 241 3380 159 0 2100 1 241 2468 58 7321 4597 37 4 595 170 0 4852 2100 0 162 7260 402 9 52 881 9859 1 60 2 870 2363 1679 4 2468 0 162 5978 1 1395 3078 316 2100 11 3416 100 47 661 325 626 145 1 92 0 555 0 1915 9 985 1 336 4 30 1532 32 463 3029 17 104 86 171 0 977 9 1517 1012 2797 1 940 3676 26 405 6436 18 11 56 30 553 5 172 16 349 0 5410 1913 8 7 2 2413 5 1749 3558 27 31 2 8382 3046 13 246 4237 8 7285 2 372 1 329 297 5359 2584 7 0 1 69 2166 30 2 5327 1151	4
65 666 83 55 5 0 78 1244 1043 197 5600 180 176 401 0 2510 6 76 1 406 2510 1214 1202 376 5 0 119 76 219 17 68 3962 2136 51 0 180 13 0 459 6 277 0 916 1 3 22 2 33 152 1 1680 57 26 38 376 5 0 119 8 68 425 65 6531 305 8	4
852 52 4933 503 26 2 125 2338 159 0 354 2094 919 598 190 5 0 434 6552 37 4 96 16 98 3 563 0 99 6184 297 115 21 912 0 169 243 257 0 78 324 1 3 97 565 9 2 343 5 1000 594 455 170 632 131 59 118 1662 2082 1 746 540 388 57 6 33 0 1091 1 383 131 87 211 40 621	4
3 72 16 24 36 2 3614 152 3 102 86 35 15 23 356 16 24 8383 38 0 72 0 966 1586 4919 1535 131 1660 639 1243 9 2710 0 1552 26 0 254 6553 28 9860 771 5 1637 3215 1 2668 6 115 21 19 219 53 4 407 1 151 32 14 208 0 1004 9 0 176 9861 127 204 1 131 1298 288 380 13 38 0 9862 7 134 1 7043 1 307 0 8384 1 117 19 2 33 139 398 26 0 29 2319 44 26 0 98 176 401	5
3 3228 16 24 8 518 34 2 76 105 588 98 14 0 29 1 239 23 27 21 217 8 0 200 1457 330 6 1 12 2162 97 0 468 1 2 280 63 28 186 75 666 9 46 374 25 1 0 280 371 34 158 6 141 42 3 134	2
153 43 5 0 88 5636 18 0 8385 5 296 850 207 53 1 332 148 15 23 1416 3 19 231 2 125 226 5636 155 296 1 16 7 0 88 313 70 295 3 233 16 313 35 195 220 9 2 33 1 113 2945	5
3 102 373 9 16 24 23 862 18 161 189 1566 0 29 6 9863 200 1 378 41 0 460 9148 456 55 1083 2674 9864 121 18 0 1185 5 0 98 7 1 714 1 1093 14 0 29 7 1022 1 1006 10 419 0 5234 2537 2065 186 2 9510 1 2 2016 9 0 6828 5 52 253 10 15 132 58 1716 582 184 13 169 29 489 158 318 1219 4 9865 391 3 974 158 47 0 9866	2
3 302 4 171 16 24 193 959 16 53 155 3 6 4488 1 2939 19 1366 4764 2 202 12 258 1 3 302 4 665 41 4 0 321 2 466 5 196 569 5967 368 87 847 46 174 149 0 24 6 572 2 620 2484 529 43 5 0 569 5039 207 202 175 0 5842 7098 1 122 3 131 2 1908 54 8 183 207 53 5 0 921 1 77 21 27 148 17 1642 8 79 17 38 309 411 0 162 4488 5 0 1005 431 4514 884 275 174 174 2299 304 2 205 2550 77 21 1967 3 117 414 688 50 1611 429 70 4 240 48 0 750 1373 47 12 174 1 0 5842 7098 277 5 3735 3 290 385 54 0 394 13 91 131 2 74 2016 54 0 0 394 183 2871 110 12 5 385 2032 8386 2785 73 55 286 617 1 55 21 27 286 573	3
3 271 85 21 1092 373 14 6 27 9867 70 12 152 3 22 4 109 9 2 559 119 624 1 202 13 2 258 17 28 876 335 27 20 22 2 949 26 0 114 31 3 1221 0 2348 432 3 6 161 4 146 0 114 6 335 31 80 0 768 564 127 110 1 6 8387 31 93 103 21 86 413 37 0 498 5 1801 17 22 20 97 52 212 1 2005 31 93 2038 467 175 0 340 3766 110 8388 1 2038 2 205 733 31 20 375 155 162 5 0 1216 22 0 265 272 5 7914 18 46 872 20 302 4 107 55 29 31 93 6554 12 202 18 87 2394 8 13 158 694 226 1 93 103 1208 86 785 26 16 501 20 479 1394 616 157 4015 1 85 260 31 93 4 721 836 8388 1 2020 8 13 205 3 6 27 70 16 20 309 3006 52 212 44 29 77 21 148 60 93 6 18 14 35 36 8041 4 933 573 8 218 30 8041 4 1394 183 1518 9 0 1135 3 56 1910 3 69 134 64 975 31 20 56 1221 0 2348 2576 167 2 396 871	1
3 66 102 12 359 69 368 37 1311 8 264 397 83 197 216 316 9 87 6 490 149 20 115 21 599 10 0 180 20 2676 26 6798 284 9 197 741 2397 55 2535 47 0 515 1 41 52 2284 18 0 4059 100 28 40 113 12 1287 1121 55 1011 47 5985 0 156 145 1 17 127 70 4 128 3172 1 5 346 833 0 150 917 11	5
113 112 1 240 60 3 19 512 1158 1221 7173 13 0 82 138 3 19 875 1833 4 0 501 7209 524 4 9416 875 358 207 508 80 3 90 12 8389 2813 41 293 44 48 89 41 89 295 27 1031 4 45 58 1404 10 35 15 19 2329 9868 112 103 389 65 1084 18 4323 1 5456 4 0 1688 1 9869 7 652 2 1760 5335 452 27 5879 951 281 1 45 2813 9 2585 7 40 113 1 425 34 93 103 389 65 1084 255 2 125 13 624 9870 14 93 6 113 1688 221 2 166 780 83 3 0 112 1969 13 5373 1 4323 27 8 61 2659 48 388 57 381 13 624 2591 31 80 31 0 78 266 0 329 9871 43 573 34 4 9869 46 8056 53 240 762 1 465 3519 112 875 6 4 0 501 1 40 1266 54 121 18 1 60 4 85 61 30 1158 1031 35 9872 19 2329 9868 6555 14 10 1379 3519 112 7 40 465	3
3 1221 3877 255 2 166 9 161 189 82 62 42 889 5 167 149 3 690 4 618 6365 43 5 0 88 161 376 10 237 296 161 189 47 72 8 3 45 3315 51 249 23 4919 120 500 122 224 11 550 1 89 163 202 7 18 257 367 161 189 50 424 215 205 1 2559 1669 46 29 349 169 14 36 89 25 82 4887 264 82 231 32 3 72 0 230 1 770 321 18 186 62 9 243 75 1 0 7323 2973 23 357 17 427 2376 392 0 29 7 25 243 29 3 143 47 41 5 296 42 9 161 72 16 24 3 66 45 60 0 793 7 54	5
16 7 2 286 1301 4 1569 2 609 3 241 1663 2 609 42 1 8 6 25 167 17 19 2 279 1435 888 44 58 177 185 100 61 6556 4 616 5244 17 68 19 2 76 1346 114 63 61 2018 2 25 1346 642 20 38 101 11 7 2 393 51 8 429 306 2 202 10 2 6181 1301 3 50 323 16 313 1 22 2 300 53 4774 3605 872 122	4
149 3 690 4 618 47 1658 4807 3 19 62 2934 295 1 1280 9 2 280 24 11 1121 12 339 3486 9 33 280 3178 7 708 159 0 88 10 296 0 382 7 144 0 539 23 235 1 260 2442 0 984 3467 705 51 15 491 2 205 3 233 121 18 2 6231 579 1 504 990 61 1248 48 89 564 27 15 391 19 4 160 14 36 217 8	5
 14 871 57 186 668 446 70 37 315 167 147 3 6 571 312 293 9873 37 26 38 3 6 70 416 1 442 31 172 320 318 11 127 661 10 28 913 2470 3 470 3 56 19 911 0 265 932 3 6 643 4 452 41 51 3 6 404 3421 2738 127 64 4 281 18 37 4 108 148 168 6 261 92 17 1440 12 29 183 47 2073 3 106 21 5040 4 351 2500 575 57 112 3 469 11 9874 42 10 270 14 3 687 65 47 0 548 5 2975 11 17 19 18 2 1300 805 17 85 19 2 1204 24 11 1453 0 211 5 2 583 248 1626 16 299 69 30 7763 10 782 84 8390 175 523 148 11 163 2063 7 1651 13 0 265 9875 4 57	2
3 2180 584 16 98 364 236 506 92 3511 4137 13 0 1132 170 189 160 71 978 60 156 26 2 226 130 98 10 5986 2192 626 191 411 0 130 6 1909 26 11 78 98 10 5986 2192 3 22 2 89 2382 7324 6 13 2 588 20 603 0 170 376 22 2 50 25 178 135 58 517 1 130 20 302 20 259 193 130 1 51 20 242 52 269 9 193 20 28 290 11 20 103 21 79 32 6 2 421 5 100 430 4 45 10 3 6 3267 20 309 1751 20 56 111 49 64 3 602 54 811 2780 21 222 92 11 7324 765 596 203 1399 9 2 485 0 130 6 86 116 1 73 62 7325 165 149 0 57 6 40 514 1 113 859 34 2 326 1451 37 175 46 204 3 1821 11 119 11 8 6 43 199 326 590 399 347 1 70 0 118 0 3 128 88 130 11 3 21 67 19 22 10 618 14 1593 73 260 110 84 5864 18 0 587 0 192 23 40 585 3 1692 19 2 1032 163 311 553 9 0 5421 53 3 104 132 4 413 560 54 12 1857 297 17 2123 4 30 1183 229	5
16 24 7 33 2 76 74 6557 1540 758 340 282 24 11 518 34 8 73 62 32 9 1330 0 24 73 2 408 76 928 4 8 4077 1570 37 5 1120 528 67 1170 21 31 335 1 2039 99 7 5591 3 441 1507 60 4 45 14 11 104 978 79 0 78 196 100 3 109 13 1087 9 37 3 259 158 1365 14 17 3084 18 1899 0 182 8 7 2 125 3787 5 340 282 110 2 1807 1 1066 13 5987 282 1 1646 147 8 6 40 25 8 39 198 60 3 259 176 53 77 39 121 4 45 2 2195 44 170 5 0 340 282 27 3 61 50 232 60 0 340 282 7 38 54 8 7 39 75 1031 4 413 51 8 7 1066 13 2 1005 5 386 0 340 282 20 90 18 0 1807 172 592 6558 3 102 6 238 17 19 889 5 226 498 1 17 38 980 3 150 160 4 49 64 35 3 106 165 10 0 177 141 1 228 2 1120 1565	4
305 12 253 42 3 6 1809 175 0 2820 9 178 3 19 111 97 2820 26 2 98 14 1275 3 115 0 1018 5 2820 1 2 166 5 1291 543 1 1295 18 12 3 6 148 4 5041 10 163 887 5 12 232 2426 28 121 937	4
6 267 7157 335 51 3 97 14 117 141 17 28 2 378 29 24 1 3 603 9 12 4 49 107 9 1103 214 17 19 197 44 565 100 312 46 460 1 2 180 28 430 9 46 29 9418 32 28 55 779 48 69 49 64 172 9418 3 101 246 203 1399 51 36 2 335 156 0 29 6 1798 9876 0 5924	3
 77 1735 30 408 13 15 3 106 21 10 72 13 2118 1671 1 22 3 241 22 4 160 10 421 16 1133 56 256 30 2003 12 466 6 1210 219 4 1989 0 187 174 293 136 8 6 0 419 11 36 334 4 2873 37 13 130 283 8 6 2 5186 11 348 1399 141 26 310 208 60 320 1728 1928 37 14 969 3 39 198 11 516 13 0 5042 130 3 911 1683 0 1472 3 221 204 556 48 183 2856 79 3 6 1990 4 96 8 141 82 62 2789 54 1905 16 9 1464 36 62 571 42 9 973 2 444 14 10 0 418 12 4948 535 1226 1 3 407 42 140 3427 4 496 35 390 4419 37 32 141 44 22 2 530 32 44 158 250 256 171 8 193 959 31 3 793 4 1092 122 136 24 92 2 820 568 14 3 969 442 39 2762 54 0 337 182 2854 1209 5 12 963 41 5 296 1216 19 9 37 4 143 84 32	2
16 7 2 137 635 243 749 10 2 930 164 102 7 0 7173 9 1773 26 16 181 7 339 14 3 102 9877 7 121 4 108 8 17 28 40 335 51 20 28 32 27 8 221 2 74 166 4 45 2190 18 248 228 1384 1745 1 0 29 221 2 331 214 780 14 71 4467 120 3 102 7 0 499 6 21 39 1424 70 1 833 320 318 590 155 34 5610 13 46 2793 594 122 17 28 857 7252 702 924 248 72 4 146 11 0 99 7 322 77 21 2 235 243 486 14 32 28 255 2 125 298 18 0 99 3 6 2108 10 0 1278 182 7 12 1287 1 3 556 48 21 681 136 455 1 104 1292 16 439 92 20 901 345 27 20 153 69 30 121 64 4 96 0 455 17 23 1183 455 560	4
261 27 16 7 123 94 3 72 16 1212 3 105 371 3985 26 2 489 788 1 603 1 2 337 444 4 151 8 141 51 3 6 3018 4 0 176 236 8 6 0 8391 5 0 105 1721 41 5 12 818 7 3985 1735 30 32 261 283 0 337 583 336 2880 1295 127 4 505 75 14 3 4393 51 3 131 8 312 4 3 859 1742 4 11 1730 304 825 145 178 3 106 38 54 0 1506 3838 340 282 138 0 1278 182 54 11 7 3 106 21 86 2 199 340 282 2414 3 69 19 4 253 0 379 614	5
160 2 19 21 2905 2 299 16 7 2589 16 24 2940 1 0 2118 23 12 194 249 10 0 106 42 26 310 5452 167 1064 396 8 7 2160 485 3 106 42 38 0 53 7 79 8 7 824 16 24 61 111 49 476 0 938 1 3507 135 8 169 8 7 0 276 861 1 262 624 1 2 2472 10 59 818 1 4 59 232 2426 3 432 45 16 135 325 41 0 396 3 72 0 3361 1 4350 135 75 8 7 12 49 4 135 3 106 6932 13 0 1179 130 13 1953 1 1622 126 1 0 906 639 130 13 1953 3 470 3 103 45 219 14 3 792 0 663 7 229 7 2 3237 1 131 16 24 27 1451 1 314 3 72 123 36 27 1413 64 1 1754 26 0 265 53 0 316 7 1031 14 15 493 11 149 8 7 27 1360 138 0 1049 592 829 1630 1630 1630 32 23 71 7 133 3 96 4 5478 163 53 14 3 792 3 50 307 0 1733 0 215 245 7 33 3 39 72 16 24	5
80 368 37 495 122 13 2 272 5 3928 26 0 5988 2540 373 5 16 363 1135 2498 309 1 2 14 15 637 646 2799 5797 431 34 2 2217 1842 266 5 13 2 74 0 338 6 0 67 1300 355 8392 37 5 2277 137 1828 431 1158 2217 31 20 22 170 2306 26 43 501 14 0 28 287 28 68 975 4 915 11 0 161 189 99 6 67 10 0 4 0 29 0 99 1 0 192 5278 428 37 2 179 688 124 406 3 106 75 292 4 238 280 26 890 192 31 80 31 161 189 1290 13 38 0 1095 381 4420 539 20 3355 4 107 2 331 705 1 2 2536 5 539 1209 5 63 28 2334 10 136 1300 483 0 1179 525 6 13 2 1090 5 4609 1 498 822 1179 1 3032 2395 1 2 1090 9878 5 60 371 34 227 3875 0 328 866 22 4 30 0 67 43 11 6 3349 1 8 6 727 4 19 866 1865 0 1061 0 6792 794 6 2303 1 0 328 5312 6 328 14 89 1 21 2411 1163 421 20 302 4 448 52 629 1 117 49 1192 4 43 5 52 194 280 1462 4 2977 0 280 837 11 20 153 1827 41 18 8393 280 651 368 37 413 15 3 2060 159 2 5410 525 1 2 937 525 1 8393 280 6 2258 0 280 4675 5 0 156	2
109 6550 1 28 570 124 6 240 57 6 3599 14 29 1208 437 1 71 273 1 0 1685 2057 28 65 34 1240 8394 5 227 13 71 5017 2480 1 0 1295 6 969 39 1665 92 2196 351 2540 373 3 22 4 96 8 252 14 66 228 4 49 64 753 975 79 3 72 243	3
16 7 0 88 340 282 82 165 22 114 1209 3 22 0 2150 1646 1 8 6 357 3 442 34 3 6 790 236 237 1 1654 12 105 165 340 282 4028 3 68 72 0 438 5 0 379 0 18 0 64 771 7 27 286 411 3 85 1473 739 60 8 892 3 68 845 2 2499 5 46 340 282 26 337 715 3 72 209 3159 1 168 8 2356 9 654 774	5
16 24 7 2 2224 3223 7902 9 2812 2234 1 9223 2234 9 457 4349 1110 9 1103 3 103 49 18 0 206 7 538 1 277 5 203 11 23 10 276 44 3063 55 298 23 140 255 764 14 162 5 0 206 7 561 979 582 35 15 228 158 137 40 564 9 2 588 44 58 7203 44 2 257 1336 15 69 256 154 8 42 0 617 23 76 113 465 1 0 798 1028 23 25 31 80 72 8	5
731 3 66 45 219 3316 4 134 42 14 250 128 3 19 62 42 54 2 1502 167 1 262 53 3 19 111 62 368 159 0 205 7 33 0 29 7 33 381 46 583 225 1 0 642 7 261 400 8 7 10 544 1 195 1619 13 38 0 1526 352 14 3 34 4 134 42 10 0 759 53 44 51 1526 7 18 1271 79 8 7 0 2264 11 23 42 8 7 21 0 3848 2462 11 3 19 165 62 4 14 60 17 986 10 7326 17 108 48 9 10 205 2 393 49 4 24 35 195 10 0 544 177	5
9 246 120 428 16 24 835 4404 5989 37 3 50 34 16 24 138 3 535 231 1263 1492 1664 249 27 77 0 124 4 9879 0 24 31 480 0 574 5 29 7 2825 1 0 3431 39 427 18 392 3 72 0 2070 317 2720 1 0 4179 21 148 35 3 7327 11 3392 1466 12 194 534 6 0 1223 301 539 5 7328 1 384 812 3 19 111 97 47 46 99 27 3 61 67 785 54 46 1492 1664 12 223 1 3 96 4 49 151 1492 1664 342 163 608 36 2 424 118 4 96 137 715 1 35 15 66 34 8 80 15 61 45 294 13 4829 8 1542 13 2821 5779 171 8 2 96 15 391 30 631	4
353 1067 33 245 248 6 153 830 593	5
1876 24 9 546 1308 0 545 23 235 12 2162 1 3 81 67 107 43 182 1 847 8 1 140 81 19 1472 0 99 192 23 40 585 729 638 20 271 66 701 65 83 580 9 0 186 5 87 9 178 17 23 40 2282 1 575 4 59 743 3 72 11 8 7 2 40 9880 1 73 2 40 1413 64 230 0 1059 95 7 52 194 17 23 68 40 1058 113 20 19 58 2184 921 237 1195 120 81 1607 2 76 2416 5 274 18 0 888 163 53 20 566 1458 14 17 72 385 488 233	5
16 7 12 194 243 139 24 10 3779 0 29 7 238 0 57 7 113 1 17 85 60 17 85 541 16 349 2 24 4 49 9 3747 407 159 57 36 0 276 2490 5 5151 3948 287 98 268 29 19 0 6969 547 58 604 4 108 8 2 6969 15 69 21 30 433 0 227 1 0 950 1879 23 27 25 15 103 108 2 4992 184 122 84 16 7 2 188 369 399 11 765 2210 54 36 1895 17 19 3403 48 26 129 1895 9881 2017 13 235 2233 5 514 1535 950 1021 4 5879 77 4873 4 19 2 24 5 16 5819 10 12 635	5
0 24 7 25 0 280 7 144 1 17 19 89 229 382 5990 72 37 55 10 32 12 67 1071 7 11 0 1792 330 7 2 8110 247 7 8 39 37 44 7 11 75 666 162 280 249 11 3 1221 19 8 9 54 324 0 239 44 8 7 1125 10 0 184 78 83 11 77 2 360	4
77 10 296 9 399 1 0 394 26 0 423 1303 5 0 515 774 16 24 1 8 6 2 3324 48 1 2721 36 21 10 0 88 635 14 0 394 10 0 316 180 1923 616 110 0 1753 10 0 180 13 2 2077 2759 2765 18 327 37 26 4593 464 159 1 6 2470 913 1 670 0 144 350 1 1237 200 329 1 362 422 411 77 266 5 2 51 8 429 4 200 1 328 3 39 513 0 350 1155 1 17 28 0 95 2587 1383 63 28 0 88 82 22 0 2587 142 6 541 131 13 39 0 124 577 5 366 3 19 0 6890 38 110 12 2765 4 5443 8 0 487 1 274 28 76 6450 320 1107 0 955 356 336 185 15 49 10 1 107 0 1661 1 447 38 0 265 124 9532 24 7 21 16 548 5 2675 0 29 7 659 31 659 429 1 218 21 30 1827	4
969 3 72 1211 34 3 173 10 12 7267 1337 299 345 2 1160 1633 2 965 5 587 1453 43 2 1207 5 7074 3 34 1211 3 34 0 1207 5 7074 15 45 47 345 2 1160 15 319 19 22 2 334 156 14 15 901 58 658 1160 208 6559 8 332 37 7 2 33 24 4 49 9 2 1120 1032 14 3 19 4 128 32 23 55 8395 3 19 22 2 567 1160 32 17 23 2 166 18 0 666 7329 869 7330 5 38 46 329 1539 7 2 2731 426 483 366 587 13 2 282 126 1795 3 19 4 4934 3 66 9507 136 282 126 273 10 11 105 53 3 3977 2 2425 1160 8 6 3758 3 6 1265 516 13 0 696 1 474 7331 714 366 13 1019 1149 1795 3 6 10 2 1658 4807 3422 1 0 1211 431 5 3599 509 0 176 53 6 0 137 181 106 3123 3009 1 17 28 6560 10 2 1074 284 17 431 2 74 188 0 1678 53 6 10 12 537 2 3697 1 0 1211 141 431 5873 250 19 4 102 11 6561 2 2425 1160 10 58 8396 56 21 30 2 33 710 0 1160 4 345 657 3347 56 30 38 122 9 808 1160 6559 289 436 0 1317 4 15 2086 37 3 391 410 70 9 58 2743 1032 35 3 1399 4 30 10 0 177 14 289 30 882 5 26 7267 1 289 30 6561 12 10 2 188 657	3
111 304 4598 13 2 1614 2286 10 191 145 67 10 1732 1 46 57 73 62 33 38 0 53 3 127 10 21 1751 60 266 5 57 4 493 3 6 1281 631 0 206 22 2 25 577 5 316 1 0 206 423 6 240 314 1 22 3599 511 155 0 32 28 637 5642 100 571 1 430 9 46 1753 4 30 901 1 170 100 430 5 37 4 146 2 9882 38 0 569 607 32 28 335 1764 390 402 28 751 1693 4 87 1 8153 1925 45 4 87 40 614 3 104 160 58 577 5 53 1 117 6 1045 70 9883 91 8397 12 2177 774 2 1004 5 3537 428 37 481 1 20 1727 64 175 0 206 92 3 131 12 1676 4 2931 170 5 0 2177 91 1213 46 1980 1 731 17 104 19 84 32 14 91 451 193 206 1 22 84 929 48 9 0 176 497 27 3 103 39 134 64 0 176 156 4 16 265 206 1 45 246 179 1960 4224 33 0 192 28 21 31 4501 1 411 32 28 2 25 577 5 100 0 176 156 430 9 46 1753 4 68 30 6298 8 221 739 0 577 5 53 1925 290 37 1177 1350 17 1781 9 0 160 14 71 228 9 11 0 394 120 1045 37 18 0 2315 156 77 849 3 1141 207 409 6 68 40 1027 1 33 3 233 16 206 1 69 30 1419 12 537 42 10 0 1344 162 153 720 35 15 101 15 228 4 412 59 537 10 15 61 108 58 1404 13 84 1218 17 143 7332 14 3 596 8 2942 84 3569 46 573 2039 1 11 10 1140 7192 15	5
1253 608 777 1 6 1281 8398 161 189 7 790 553 2 396 9884 1069 3 9822 33 57 26 0 114 63 6 113 378 1 3 97 331 5 5479 1 533 13 25 161 189 1510 3 69 30 64	3
29 6 25 3 22 0 1314 9885 1026 0 857 7 279 31 0 269 11 8 319 30 75 279 9 37 14 0 857 6 726 9 2 3311 1314 9885 548 343 11 82 22 26 78 336 142 6 76 328 1 25 273 640 6 437 80 1 0 124 686 509 3 102 100 547 75 94 640 4 108 0 285 272 1403 78 83 0 5282 794 2 1477 14 21 2 459 9697 0 968 6 437 1224 531 0 1452 2475 540 352 2378 6 40 25 3 232 38 0 352 2378 149 3 19 196 352 1 9717 390 361 860 44 86 495 46 528 0 640 6 437 80 0 2970 6 322 14 0 142 6 1 4152 21 3393 63 3 793 1 1222 38 0 640 63 9 55 485 78 336 150 482 4 85 32 349 2 2329 352 99 14 0 269 173 17 108 352 686 509 5 264 18 0 99 14 0 239 349 667 4 30 512 27 15 19 4 1538 17 684 121 4 4965 15 110 18 246 63 17 104 227 5 346 6 667 1689 4 740 0 592 292 7 40 210 55 548 5 630 3 102 227 6 514 822 1 21 3 56 19 655 247 216 874 9 2 125 8399 0 438 1 6562 57 438 6 9121 849 237 1 3273 3 102 46 3213 7 984 236 237 44 3810 31 0 1065 1631 1 168 312 5823 8093 0 1065 3253 37 5 58 237 2749 2770 0 1343 7 18 0 714 190 3 469 35 3 6 41 18 2 588 44 13 247 8400 3805 8 56 30 2 3060 438 14 13 719 2170 1 197 352 8 39 361 1203 255 113 21 255 14 1058 7 65 34 8 149 0 1842 7 5615 1 9886 2806 18 2742 304 664 1 3363 352 7 21 0 124 24 9 0 29 7 25 668 113 14 21 0 326 113 24 3 271 902	3
0 24 349 19 179 3 90 2 209 1 1017 139 982 1 8 127 41 492 46 1290 89 1 192 23 50 890 36 546 29 1 35 59 10 0 177 8 218 45 15 185 15 228 4 7 240 112 7 113 56 496 9 139 42 141 614	3
824 2121 3256 288 213 13 1179 455 1 126 8 6 0 257 5 0 156 3 104 365 60 8 692 3 646 3 22 4 19 8 134 4 102 5 8 11 6 0 105 53 10 12 669 82 111 97 122 0 99 1 241 109 9 0 5 0 156 3 115 8 13 12 215 4331 198 2 235 360 5 0 1869 225 14 3 103 30 926 42 38 10 38 33 24 9 55 213 9887 0 7293 26 0 78 174 375 5611	4
